CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	31371	32061	72	0.0952381	0.0555556	1	
LG12	31371	32236	72	0.0477464	-0.0385802	-0.735294	
LG12	31371	32459	72	0.52628	0.128086	0.754545	
LG12	31371	32510	72	0.0421716	-0.0354938	-0.71875	
LG12	31371	32732	72	0.0438961	-0.0401235	-0.590909	
LG12	31371	33012	72	0.0515222	-0.0339506	-1	
LG12	31371	33135	72	0.160714	0.0833333	0.75	
LG12	31371	33201	72	0.0168067	0.0123457	1	
LG12	31371	33223	72	0.482143	0.125	0.75	
LG12	31371	33227	72	0.0460829	-0.0308642	-1	
LG12	31371	33298	72	0.0262605	0.0154321	0.357143	
LG12	31371	33511	72	0.0867664	-0.0570988	-0.804348	
LG12	31371	33664	72	0.0477464	-0.0385802	-0.735294	
LG12	31371	33665	72	0.0477464	-0.0385802	-0.735294	
LG12	31371	33742	72	0.144356	-0.0787037	-0.653846	
LG12	31371	33824	72	0.0952381	-0.0555556	-1	
LG12	31371	33939	72	0.144356	-0.0787037	-0.653846	
LG12	31371	33942	72	0.144356	-0.0787037	-0.653846	
LG12	31371	34282	72	0.21875	-0.0972222	-0.875	
LG12	31371	34290	72	0.21875	-0.0972222	-0.875	
LG12	31371	34350	72	0.0535714	-0.0416667	-0.75	
LG12	31371	34361	72	0.062954	-0.0401235	-1	
LG12	31371	34398	72	0.233039	-0.100309	-0.878378	
LG12	31371	34489	72	0.119048	-0.0694444	-0.833333	
LG12	31371	35359	72	0.121842	-0.0725309	-0.635135	
LG12	31371	35835	72	0.0384154	0.037037	0.571429	
LG12	31371	35966	72	0.0384154	-0.037037	-0.571429	
LG12	31371	36279	72	0.108801	-0.0679012	-0.709677	
LG12	31371	36369	72	0.108801	-0.0679012	-0.709677	
LG12	31371	36523	72	0.0357143	-0.0246914	-1	
LG12	31371	36966	72	0.0596539	-0.0447531	-0.763158	
LG12	31371	37556	72	0.0690397	0.0524691	0.653846	
LG12	31371	37894	72	0.562984	-0.123457	-0.816327	
LG12	31371	38572	72	0.02288	-0.029321	-0.413043	
LG12	31371	40035	72	0.0321581	-0.0354938	-0.46	
LG12	31371	40036	72	0.0168067	-0.0123457	-1	
LG12	31371	40208	72	0.00021322	-0.00154321	-0.1	
LG12	31371	40347	72	0.0670223	-0.0524691	-0.386364	
LG12	31371	40353	72	0.0670223	-0.0524691	-0.386364	
LG12	31371	40545	72	0.00075188	-0.00462963	-0.1	
LG12	31371	40546	72	0.00075188	-0.00462963	-0.1	
LG12	31371	40564	72	0.00858278	-0.0169753	-0.289474	
LG12	31371	40569	72	0.0617347	-0.0509259	-0.55	
LG12	31371	40731	72	0.0168067	-0.0123457	-1	
LG12	31371	40802	72	0.0187662	-0.0262346	-0.386364	
LG12	31371	41214	72	0.197057	-0.0709877	-0.505495	
LG12	31371	41315	72	0.0187662	-0.0262346	-0.386364	
LG12	31496	31567	72	0.0230665	-0.0163966	-1	
LG12	31496	31571	72	0.145083	-0.0754244	-1	
LG12	31496	31913	72	0.03791	-0.0412809	-0.331269	
LG12	31496	31945	72	0.0883117	-0.0524691	-1	
LG12	31496	32061	72	0.0174688	-0.0243056	-0.137255	
LG12	31496	32236	72	0.212486	0.0831404	0.460963	
LG12	31496	32459	72	0.0538637	-0.0418596	-0.750865	
LG12	31496	32510	72	0.168755	0.0725309	0.427273	
LG12	31496	32732	72	0.390818	0.122299	0.745882	
LG12	31496	33012	72	0.00134048	0.00559414	0.0479339	
LG12	31496	33135	72	0.026738	0.0347222	0.294118	
LG12	31496	33201	72	0.0181818	0.0131173	1	
LG12	31496	33223	72	0.0602496	-0.0451389	-0.764706	
LG12	31496	33227	72	0.00116612	-0.00501543	-0.152941	
LG12	31496	33298	72	0.0181818	-0.0131173	-1	
LG12	31496	33511	72	0.00159526	0.00790895	0.0492197	
LG12	31496	33664	72	0.212486	0.0831404	0.460963	
LG12	31496	33665	72	0.212486	0.0831404	0.460963	
LG12	31496	33742	72	0.00269997	0.0109954	0.101604	
LG12	31496	33824	72	0.0174688	0.0243056	0.137255	
LG12	31496	33939	72	0.00269997	0.0109954	0.101604	
LG12	31496	33942	72	0.00269997	0.0109954	0.101604	
LG12	31496	34282	72	0.00106952	0.00694444	0.0588235	
LG12	31496	34290	72	0.00106952	0.00694444	0.0588235	
LG12	31496	34350	72	0.188592	0.0798611	0.45098	
LG12	31496	34361	72	0.0681048	-0.0426312	-1	
LG12	31496	34398	72	0.00683914	0.017554	0.152941	
LG12	31496	34489	72	0.0120499	0.0225694	0.152941	
LG12	31496	35359	72	0.00231991	-0.0102238	-0.0842607	
LG12	31496	35835	72	0.127273	0.0688657	1	
LG12	31496	35966	72	0.127273	-0.0688657	-1	
LG12	31496	36279	72	0.233703	-0.101659	-1	
LG12	31496	36369	72	0.233703	-0.101659	-1	
LG12	31496	36523	72	0.0386364	-0.0262346	-1	
LG12	31496	36966	72	0.310852	0.10436	0.600444	
LG12	31496	37556	72	0.174704	0.0852623	1	
LG12	31496	37894	72	0.0362951	0.0320216	0.697479	
LG12	31496	38572	72	0.145083	-0.0754244	-1	
LG12	31496	40035	72	0.122598	0.0707948	0.459324	
LG12	31496	40036	72	0.190311	0.0424383	1	
LG12	31496	40208	72	0.0230665	-0.0163966	-1	
LG12	31496	40347	72	0.0516841	-0.0470679	-0.326203	
LG12	31496	40353	72	0.0516841	-0.0470679	-0.326203	
LG12	31496	40545	72	0.0813397	-0.0491898	-1	
LG12	31496	40546	72	0.0813397	-0.0491898	-1	
LG12	31496	40564	72	0.00130105	-0.00675154	-0.108359	
LG12	31496	40569	72	0.0418335	-0.0428241	-0.435294	
LG12	31496	40731	72	0.0227115	0.0146605	0.345455	
LG12	31496	40802	72	0.136	-0.0721451	-1	
LG12	31496	41214	72	3.48605e-05	0.000964506	0.0226244	
LG12	31496	41315	72	0.136	-0.0721451	-1	
LG12	31567	31571	72	0.0350289	-0.0221836	-1	
LG12	31567	31913	72	0.0667714	0.0327932	1	
LG12	31567	31945	72	0.261194	0.0540123	1	
LG12	31567	32061	72	0.0248756	0.0173611	1	
LG12	31567	32236	72	0.0230665	-0.0163966	-1	
LG12	31567	32459	72	0.0230665	-0.0163966	-1	
LG12	31567	32510	72	0.021322	-0.0154321	-1	
LG12	31567	32732	72	0.0328358	-0.0212191	-1	
LG12	31567	33012	72	0.0134573	-0.0106096	-1	
LG12	31567	33135	72	0.0746269	-0.0347222	-1	
LG12	31567	33201	72	0.00438982	0.00385802	1	
LG12	31567	33223	72	0.0248756	-0.0173611	-1	
LG12	31567	33227	72	0.0120366	-0.00964506	-1	
LG12	31567	33298	72	0.00438982	-0.00385802	-1	
LG12	31567	33511	72	0.0350289	-0.0221836	-1	
LG12	31567	33664	72	0.0230665	-0.0163966	-1	
LG12	31567	33665	72	0.0230665	-0.0163966	-1	
LG12	31567	33742	72	0.0631458	0.0318287	1	
LG12	31567	33824	72	0.0248756	-0.0173611	-1	
LG12	31567	33939	72	0.0631458	0.0318287	1	
LG12	31567	33942	72	0.0631458	0.0318287	1	
LG12	31567	34282	72	0.0746269	0.0347222	1	
LG12	31567	34290	72	0.0746269	0.0347222	1	
LG12	31567	34350	72	0.0248756	-0.0173611	-1	
LG12	31567	34361	72	0.0242892	0.0152392	0.267797	
LG12	31567	34398	72	0.070593	0.0337577	1	
LG12	31567	34489	72	0.0161194	0.015625	0.36	
LG12	31567	35359	72	0.070593	0.0337577	1	
LG12	31567	35835	72	0.181237	-0.0491898	-1	
LG12	31567	35966	72	0.09334	0.0353009	0.717647	
LG12	31567	36279	72	0.0987	0.0395448	1	
LG12	31567	36369	72	0.0987	0.0395448	1	
LG12	31567	36523	72	0.00932836	-0.00771605	-1	
LG12	31567	36966	72	0.026753	-0.0183256	-1	
LG12	31567	37556	72	0.132032	-0.0443673	-1	
LG12	31567	37894	72	0.0180134	0.0135031	1	
LG12	31567	38572	72	0.158988	0.0472608	1	
LG12	31567	40035	72	0.0396951	-0.0241127	-1	
LG12	31567	40036	72	0.00438982	-0.00385802	-1	
LG12	31567	40208	72	0.00556917	-0.00482253	-1	
LG12	31567	40347	72	0.0474898	0.0270062	1	
LG12	31567	40353	72	0.0474898	0.0270062	1	
LG12	31567	40545	72	0.283582	0.0549769	1	
LG12	31567	40546	72	0.283582	0.0549769	1	
LG12	31567	40564	72	0.20817	0.0511188	1	
LG12	31567	40569	72	0.104478	0.0405093	1	
LG12	31567	40731	72	0.00438982	-0.00385802	-1	
LG12	31567	40802	72	0.169607	0.0482253	1	
LG12	31567	41214	72	0.0164432	0.0125386	1	
LG12	31567	41315	72	0.169607	0.0482253	1	
LG12	31567	41514	72	0.00556917	-0.00482253	-1	
LG12	31567	41518	72	0.00438982	-0.00385802	-1	
LG12	31571	31913	72	0.52461	-0.168596	-1	
LG12	31571	31945	72	0.134111	-0.0709877	-1	
LG12	31571	32061	72	0.156463	0.0798611	1	
LG12	31571	32236	72	0.0121177	0.0217978	0.135654	
LG12	31571	32459	72	0.361272	0.11902	0.740696	
LG12	31571	32510	72	0.0183166	0.0262346	0.173469	
LG12	31571	32732	72	0.00395257	0.0135031	0.0649351	
LG12	31571	33012	72	0.0846437	-0.048804	-1	
LG12	31571	33135	72	0.320319	0.131944	0.826087	
LG12	31571	33201	72	0.027611	0.0177469	1	
LG12	31571	33223	72	0.322094	0.114583	0.673469	
LG12	31571	33227	72	0.0757077	-0.0443673	-1	
LG12	31571	33298	72	0.00882092	0.0100309	0.265306	
LG12	31571	33511	72	0.0224867	-0.0326003	-0.319471	
LG12	31571	33664	72	0.0121177	0.0217978	0.135654	
LG12	31571	33665	72	0.0121177	0.0217978	0.135654	
LG12	31571	33742	72	0.0427461	-0.0480324	-0.277592	
LG12	31571	33824	72	0.156463	-0.0798611	-1	
LG12	31571	33939	72	0.0427461	-0.0480324	-0.277592	
LG12	31571	33942	72	0.0427461	-0.0480324	-0.277592	
LG12	31571	34282	72	0.0718722	-0.0625	-0.391304	
LG12	31571	34290	72	0.0718722	-0.0625	-0.391304	
LG12	31571	34350	72	0.00739426	0.0173611	0.102041	
LG12	31571	34361	72	0.103424	-0.0576775	-1	
LG12	31571	34398	72	0.0825021	-0.0669367	-0.407756	
LG12	31571	34489	72	0.026087	-0.0364583	-0.304348	
LG12	31571	35359	72	0.0518169	-0.0530478	-0.323149	
LG12	31571	35835	72	0.0952108	0.0653935	0.701863	
LG12	31571	35966	72	0.0952108	-0.0653935	-0.701863	
LG12	31571	36279	72	0.126098	-0.081983	-0.596073	
LG12	31571	36369	72	0.126098	-0.081983	-0.596073	
LG12	31571	36523	72	0.0217391	-0.0216049	-0.608696	
LG12	31571	36966	72	0.0052243	-0.0148534	-0.176201	
LG12	31571	37556	72	0.0712965	0.0597994	0.518395	
LG12	31571	37894	72	0.411962	-0.118441	-0.895044	
LG12	31571	38572	72	0.0457284	-0.0464892	-0.455577	
LG12	31571	40035	72	7.55159e-07	0.000192901	0.000925069	
LG12	31571	40036	72	0.027611	-0.0177469	-1	
LG12	31571	40208	72	0.00489743	-0.00829475	-0.373913	
LG12	31571	40347	72	0.0157757	-0.0285494	-0.146245	
LG12	31571	40353	72	0.0157757	-0.0285494	-0.146245	
LG12	31571	40545	72	0.0172699	-0.0248843	-0.373913	
LG12	31571	40546	72	0.0172699	-0.0248843	-0.373913	
LG12	31571	40564	72	0.0430359	-0.0426312	-0.505721	
LG12	31571	40569	72	0.113804	-0.0775463	-0.582609	
LG12	31571	40731	72	0.027611	-0.0177469	-1	
LG12	31571	40802	72	0.0383351	-0.0420525	-0.43083	
LG12	31571	41214	72	0.140907	-0.0673225	-0.547881	
LG12	31571	41315	72	0.0383351	-0.0420525	-0.43083	
LG12	31571	41514	72	0.0270193	0.019483	0.412245	
LG12	31571	41518	72	0.027611	-0.0177469	-1	
LG12	31913	31945	72	0.255639	0.104938	1	
LG12	31913	32061	72	0.298246	-0.118056	-1	
LG12	31913	32236	72	0.345455	-0.124614	-1	
LG12	31913	32459	72	0.208609	-0.0968364	-0.77709	
LG12	31913	32510	72	0.319328	-0.117284	-1	
LG12	31913	32732	72	0.211303	-0.10571	-0.655502	
LG12	31913	33012	72	0.105203	0.0582562	0.807487	
LG12	31913	33135	72	0.696594	-0.208333	-0.882353	
LG12	31913	33201	72	0.0526316	-0.0262346	-1	
LG12	31913	33223	72	0.174407	-0.0902778	-0.684211	
LG12	31913	33227	72	0.144312	0.0655864	1	
LG12	31913	33298	72	0.000182116	-0.00154321	-0.0526316	
LG12	31913	33511	72	0.122303	0.0814043	0.539642	
LG12	31913	33664	72	0.345455	-0.124614	-1	
LG12	31913	33665	72	0.345455	-0.124614	-1	
LG12	31913	33742	72	0.00106086	-0.00810185	-0.0374332	
LG12	31913	33824	72	0.298246	0.118056	1	
LG12	31913	33939	72	0.00106086	-0.00810185	-0.0374332	
LG12	31913	33942	72	0.00106086	-0.00810185	-0.0374332	
LG12	31913	34282	72	0.00309598	0.0138889	0.0588235	
LG12	31913	34290	72	0.00309598	0.0138889	0.0588235	
LG12	31913	34350	72	0.298246	-0.118056	-0.894737	
LG12	31913	34361	72	0.197145	0.0852623	1	
LG12	31913	34398	72	0.000690916	0.00655864	0.027027	
LG12	31913	34489	72	0.00515996	-0.0173611	-0.0877193	
LG12	31913	35359	72	0.00671552	0.0204475	0.0842607	
LG12	31913	35835	72	0.2348	-0.109954	-0.798319	
LG12	31913	35966	72	0.2348	0.109954	0.798319	
LG12	31913	36279	72	0.357314	0.147762	0.726755	
LG12	31913	36369	72	0.357314	0.147762	0.726755	
LG12	31913	36523	72	0.0604683	0.0385802	0.735294	
LG12	31913	36966	72	0.144773	-0.0837191	-0.601108	
LG12	31913	37556	72	0.229879	-0.114969	-0.674208	
LG12	31913	37894	72	0.269777	0.102623	1	
LG12	31913	38572	72	0.167597	0.0952932	0.631714	
LG12	31913	40035	72	0.0921389	-0.0721451	-0.393684	
LG12	31913	40036	72	0.0526316	0.0262346	1	
LG12	31913	40208	72	0.0221894	0.0189043	0.576471	
LG12	31913	40347	72	0.0102931	0.0246914	0.120301	
LG12	31913	40353	72	0.0102931	0.0246914	0.120301	
LG12	31913	40545	72	0.0782467	0.056713	0.576471	
LG12	31913	40546	72	0.0782467	0.056713	0.576471	
LG12	31913	40564	72	0.142117	0.0829475	0.665635	
LG12	31913	40569	72	0.329146	0.141204	0.717647	
LG12	31913	40731	72	0.000182116	-0.00154321	-0.0526316	
LG12	31913	40802	72	0.148888	0.0887346	0.614973	
LG12	31913	41214	72	0.179708	0.0814043	0.854251	
LG12	31913	41315	72	0.148888	0.0887346	0.614973	
LG12	31913	41514	72	0.00488887	-0.00887346	-0.242105	
LG12	31913	41518	72	0.0526316	0.0262346	1	
LG12	31913	41588	72	0.0531291	-0.0478395	-0.407895	
LG12	31913	41732	72	0.00461787	-0.0158179	-0.0938215	
LG12	31913	41759	72	0.00967492	-0.0231481	-0.131579	
LG12	31945	32061	72	0.0952381	0.0555556	1	
LG12	31945	32236	72	0.0883117	-0.0524691	-1	
LG12	31945	32459	72	0.0883117	-0.0524691	-1	
LG12	31945	32510	72	0.0816327	-0.0493827	-1	
LG12	31945	32732	72	0.125714	-0.0679012	-1	
LG12	31945	33012	72	0.0515222	-0.0339506	-1	
LG12	31945	33135	72	0.285714	-0.111111	-1	
LG12	31945	33201	72	0.0168067	0.0123457	1	
LG12	31945	33223	72	0.0952381	-0.0555556	-1	
LG12	31945	33227	72	0.0460829	-0.0308642	-1	
LG12	31945	33298	72	0.0262605	0.0154321	0.357143	
LG12	31945	33511	72	0.134111	-0.0709877	-1	
LG12	31945	33664	72	0.0883117	-0.0524691	-1	
LG12	31945	33665	72	0.0883117	-0.0524691	-1	
LG12	31945	33742	72	0.241758	0.101852	1	
LG12	31945	33824	72	0.0952381	-0.0555556	-1	
LG12	31945	33939	72	0.241758	0.101852	1	
LG12	31945	33942	72	0.241758	0.101852	1	
LG12	31945	34282	72	0.285714	0.111111	1	
LG12	31945	34290	72	0.285714	0.111111	1	
LG12	31945	34350	72	0.0952381	-0.0555556	-1	
LG12	31945	34361	72	0.771186	0.140432	1	
LG12	31945	34398	72	0.27027	0.108025	1	
LG12	31945	34489	72	0.0428571	0.0416667	0.3	
LG12	31945	35359	72	0.27027	0.108025	1	
LG12	31945	35835	72	0.576831	-0.143519	-0.911765	
LG12	31945	35966	72	0.576831	0.143519	0.911765	
LG12	31945	36279	72	0.37788	0.126543	1	
LG12	31945	36369	72	0.37788	0.126543	1	
LG12	31945	36523	72	0.0357143	-0.0246914	-1	
LG12	31945	36966	72	0.102426	-0.058642	-1	
LG12	31945	37556	72	0.131928	-0.0725309	-0.51087	
LG12	31945	37894	72	0.0689655	0.0432099	1	
LG12	31945	38572	72	0.178033	0.0817901	0.540816	
LG12	31945	40035	72	0.0119149	-0.0216049	-0.28	
LG12	31945	40036	72	0.0168067	-0.0123457	-1	
LG12	31945	40208	72	0.021322	-0.0154321	-1	
LG12	31945	40347	72	0.181818	0.0864198	1	
LG12	31945	40353	72	0.181818	0.0864198	1	
LG12	31945	40545	72	0.397744	0.106481	0.657143	
LG12	31945	40546	72	0.397744	0.106481	0.657143	
LG12	31945	40564	72	0.263938	0.0941358	0.575472	
LG12	31945	40569	72	0.130612	0.0740741	0.571429	
LG12	31945	40731	72	0.0168067	-0.0123457	-1	
LG12	31945	40802	72	0.196429	0.0848765	0.55	
LG12	31945	41214	72	0.062954	0.0401235	1	
LG12	31945	41315	72	0.196429	0.0848765	0.55	
LG12	31945	41514	72	0.0136461	0.0123457	0.228571	
LG12	31945	41518	72	0.0168067	-0.0123457	-1	
LG12	31945	41588	72	0.00127551	0.00617284	0.0357143	
LG12	31945	41732	72	0.00633794	-0.0154321	-0.217391	
LG12	31945	41759	72	0.00892857	-0.0185185	-0.25	
LG12	32061	32236	72	0.10303	0.0590278	1	
LG12	32061	32459	72	0.10303	0.0590278	1	
LG12	32061	32510	72	0.0952381	0.0555556	1	
LG12	32061	32732	72	0.0109091	0.0208333	0.272727	
LG12	32061	33012	72	0.417784	-0.100694	-0.878788	
LG12	32061	33135	72	0.333333	0.125	1	
LG12	32061	33201	72	0.176471	0.0416667	1	
LG12	32061	33223	72	0.111111	0.0625	1	
LG12	32061	33227	72	0.483871	-0.104167	-1	
LG12	32061	33298	72	0.0196078	0.0138889	1	
LG12	32061	33511	72	0.710145	-0.170139	-1	
LG12	32061	33664	72	0.10303	0.0590278	1	
LG12	32061	33665	72	0.10303	0.0590278	1	
LG12	32061	33742	72	0.393939	0.135417	1	
LG12	32061	33824	72	1	-0.1875	-1	
LG12	32061	33939	72	0.393939	0.135417	1	
LG12	32061	33942	72	0.393939	0.135417	1	
LG12	32061	34282	72	0.333333	0.125	1	
LG12	32061	34290	72	0.333333	0.125	1	
LG12	32061	34350	72	0.111111	0.0625	1	
LG12	32061	34361	72	0.0734463	0.0451389	1	
LG12	32061	34398	72	0.352381	0.128472	1	
LG12	32061	34489	72	0.2	0.09375	1	
LG12	32061	35359	72	0.113514	0.0729167	0.567568	
LG12	32061	35835	72	0.00778089	-0.0173611	-0.238095	
LG12	32061	35966	72	0.00778089	0.0173611	0.238095	
LG12	32061	36279	72	0.0443221	-0.0451389	-0.317073	
LG12	32061	36369	72	0.0443221	-0.0451389	-0.317073	
LG12	32061	36523	72	0.260417	-0.0694444	-0.833333	
LG12	32061	36966	72	0.0162198	0.0243056	0.368421	
LG12	32061	37556	72	0.090301	0.0625	0.391304	
LG12	32061	37894	72	0.0804598	-0.0486111	-1	
LG12	32061	38572	72	0.0239574	-0.03125	-0.183673	
LG12	32061	40035	72	0.0479433	0.0451389	0.52	
LG12	32061	40036	72	0.176471	-0.0416667	-1	
LG12	32061	40208	72	0.0487562	-0.0243056	-0.466667	
LG12	32061	40347	72	0.017316	0.0277778	0.181818	
LG12	32061	40353	72	0.017316	0.0277778	0.181818	
LG12	32061	40545	72	0.0471735	0.0381944	0.733333	
LG12	32061	40546	72	0.0471735	0.0381944	0.733333	
LG12	32061	40564	72	0.000331016	-0.00347222	-0.0188679	
LG12	32061	40569	72	0.0857143	-0.0625	-0.428571	
LG12	32061	40731	72	0.0196078	0.0138889	1	
LG12	32061	40802	72	0.0109091	-0.0208333	-0.12	
LG12	32061	41214	72	0.0734463	-0.0451389	-1	
LG12	32061	41315	72	0.0109091	-0.0208333	-0.12	
LG12	32061	41514	72	0.0248756	0.0173611	1	
LG12	32061	41518	72	0.176471	-0.0416667	-1	
LG12	32061	41588	72	0.0535714	0.0416667	0.75	
LG12	32061	41732	72	0.00739426	-0.0173611	-0.102041	
LG12	32061	41759	72	0.00462963	-0.0138889	-0.0833333	
LG12	32236	32459	72	0.0955372	-0.0557485	-1	
LG12	32236	32510	72	0.92437	0.169753	1	
LG12	32236	32732	72	0.702479	0.163966	1	
LG12	32236	33012	72	0.0210796	-0.0221836	-0.614973	
LG12	32236	33135	72	0.309091	0.118056	1	
LG12	32236	33201	72	0.0181818	0.0131173	1	
LG12	32236	33223	72	0.10303	-0.0590278	-1	
LG12	32236	33227	72	0.0498534	-0.0327932	-1	
LG12	32236	33298	72	0.0181818	-0.0131173	-1	
LG12	32236	33511	72	0.0100679	-0.0198688	-0.263427	
LG12	32236	33664	72	1	0.180363	1	
LG12	32236	33665	72	1	0.180363	1	
LG12	32236	33742	72	0.261538	0.108218	1	
LG12	32236	33824	72	0.10303	-0.0590278	-1	
LG12	32236	33939	72	0.261538	0.108218	1	
LG12	32236	33942	72	0.261538	0.108218	1	
LG12	32236	34282	72	0.240642	0.104167	0.882353	
LG12	32236	34290	72	0.240642	0.104167	0.882353	
LG12	32236	34350	72	0.927273	0.177083	1	
LG12	32236	34361	72	0.0681048	-0.0426312	-1	
LG12	32236	34398	72	0.292383	0.114776	1	
LG12	32236	34489	72	0.265312	0.105903	0.717647	
LG12	32236	35359	72	0.118631	0.0731096	0.636975	
LG12	32236	35835	72	0.127273	0.0688657	1	
LG12	32236	35966	72	0.127273	-0.0688657	-1	
LG12	32236	36279	72	0.123436	-0.0738812	-0.726755	
LG12	32236	36369	72	0.123436	-0.0738812	-0.726755	
LG12	32236	36523	72	0.00855615	-0.0123457	-0.470588	
LG12	32236	36966	72	0.608626	0.146026	0.840178	
LG12	32236	37556	72	0.0794127	0.0574846	0.674208	
LG12	32236	37894	72	0.0746082	0.0459105	1	
LG12	32236	38572	72	0.0965708	-0.0615355	-0.815857	
LG12	32236	40035	72	0.309377	0.112461	0.729662	
LG12	32236	40036	72	0.0181818	-0.0131173	-1	
LG12	32236	40208	72	0.0230665	-0.0163966	-1	
LG12	32236	40347	72	0.0306827	0.0362654	0.394958	
LG12	32236	40353	72	0.0306827	0.0362654	0.394958	
LG12	32236	40545	72	0.0813397	-0.0491898	-1	
LG12	32236	40546	72	0.0813397	-0.0491898	-1	
LG12	32236	40564	72	0.110806	-0.0623071	-1	
LG12	32236	40569	72	0.162842	-0.0844907	-0.858824	
LG12	32236	40731	72	0.0227115	0.0146605	0.345455	
LG12	32236	40802	72	0.0886767	-0.0582562	-0.807487	
LG12	32236	41214	72	3.48605e-05	0.000964506	0.0226244	
LG12	32236	41315	72	0.0886767	-0.0582562	-0.807487	
LG12	32236	41514	72	0.0230665	-0.0163966	-1	
LG12	32236	41518	72	0.0181818	-0.0131173	-1	
LG12	32236	41588	72	0.168755	0.0725309	0.427273	
LG12	32236	41732	72	0.10272	0.0634645	0.394958	
LG12	32236	41759	72	0.136898	0.0740741	0.470588	
LG12	32236	42203	72	6.29129e-05	0.000771605	0.0181818	
LG12	32459	32510	72	0.0883117	-0.0524691	-1	
LG12	32459	32732	72	0.0886767	-0.0582562	-0.807487	
LG12	32459	33012	72	0.0557377	-0.0360725	-1	
LG12	32459	33135	72	0.309091	0.118056	1	
LG12	32459	33201	72	0.0181818	0.0131173	1	
LG12	32459	33223	72	0.927273	0.177083	1	
LG12	32459	33227	72	0.0498534	-0.0327932	-1	
LG12	32459	33298	72	0.0181818	-0.0131173	-1	
LG12	32459	33511	72	0.0965708	-0.0615355	-0.815857	
LG12	32459	33664	72	0.0955372	-0.0557485	-1	
LG12	32459	33665	72	0.0955372	-0.0557485	-1	
LG12	32459	33742	72	0.223844	-0.100116	-0.782805	
LG12	32459	33824	72	0.10303	-0.0590278	-1	
LG12	32459	33939	72	0.223844	-0.100116	-0.782805	
LG12	32459	33942	72	0.223844	-0.100116	-0.782805	
LG12	32459	34282	72	0.180749	-0.0902778	-0.764706	
LG12	32459	34290	72	0.180749	-0.0902778	-0.764706	
LG12	32459	34350	72	0.10303	-0.0590278	-1	
LG12	32459	34361	72	0.0681048	-0.0426312	-1	
LG12	32459	34398	72	0.194268	-0.0935571	-0.771065	
LG12	32459	34489	72	0.087344	-0.0607639	-0.686275	
LG12	32459	35359	72	0.326753	-0.121335	-1	
LG12	32459	35835	72	0.127273	0.0688657	1	
LG12	32459	35966	72	0.127273	-0.0688657	-1	
LG12	32459	36279	72	0.233703	-0.101659	-1	
LG12	32459	36369	72	0.233703	-0.101659	-1	
LG12	32459	36523	72	0.0386364	-0.0262346	-1	
LG12	32459	36966	72	0.110806	-0.0623071	-1	
LG12	32459	37556	72	0.174704	0.0852623	1	
LG12	32459	37894	72	0.780933	-0.148534	-1	
LG12	32459	38572	72	0.0965708	-0.0615355	-0.815857	
LG12	32459	40035	72	0.0397597	-0.0403164	-0.491765	
LG12	32459	40036	72	0.0181818	-0.0131173	-1	
LG12	32459	40208	72	0.000539548	-0.00250772	-0.152941	
LG12	32459	40347	72	0.183693	-0.0887346	-0.614973	
LG12	32459	40353	72	0.183693	-0.0887346	-0.614973	
LG12	32459	40545	72	0.0418914	-0.0353009	-0.717647	
LG12	32459	40546	72	0.0418914	-0.0353009	-0.717647	
LG12	32459	40564	72	0.0669124	-0.0484182	-0.77709	
LG12	32459	40569	72	0.073369	-0.056713	-0.576471	
LG12	32459	40731	72	0.0227115	0.0146605	0.345455	
LG12	32459	40802	72	0.0886767	-0.0582562	-0.807487	
LG12	32459	41214	72	0.254243	-0.0823688	-0.597203	
LG12	32459	41315	72	0.0886767	-0.0582562	-0.807487	
LG12	32459	41514	72	0.000539548	-0.00250772	-0.152941	
LG12	32459	41518	72	0.0181818	-0.0131173	-1	
LG12	32459	41588	72	0.0195569	-0.0246914	-0.470588	
LG12	32459	41732	72	0.0578973	-0.0476466	-0.631714	
LG12	32459	41759	72	0.0647059	-0.0509259	-0.647059	
LG12	32459	42203	72	6.29129e-05	0.000771605	0.0181818	
LG12	32459	42336	72	0.000539548	-0.00250772	-0.152941	
LG12	32459	42337	72	0.0386364	-0.0262346	-1	
LG12	32459	42413	72	0.0350997	0.0219907	0.345455	
LG12	32510	32732	72	0.649351	0.154321	1	
LG12	32510	33012	72	0.0179902	-0.0200617	-0.590909	
LG12	32510	33135	72	0.285714	0.111111	1	
LG12	32510	33201	72	0.0168067	0.0123457	1	
LG12	32510	33223	72	0.0952381	-0.0555556	-1	
LG12	32510	33227	72	0.0460829	-0.0308642	-1	
LG12	32510	33298	72	0.0168067	-0.0123457	-1	
LG12	32510	33511	72	0.00633794	-0.0154321	-0.217391	
LG12	32510	33664	72	0.92437	0.169753	1	
LG12	32510	33665	72	0.92437	0.169753	1	
LG12	32510	33742	72	0.241758	0.101852	1	
LG12	32510	33824	72	0.0952381	-0.0555556	-1	
LG12	32510	33939	72	0.241758	0.101852	1	
LG12	32510	33942	72	0.241758	0.101852	1	
LG12	32510	34282	72	0.21875	0.0972222	0.875	
LG12	32510	34290	72	0.21875	0.0972222	0.875	
LG12	32510	34350	72	0.857143	0.166667	1	
LG12	32510	34361	72	0.062954	-0.0401235	-1	
LG12	32510	34398	72	0.27027	0.108025	1	
LG12	32510	34489	72	0.233333	0.0972222	0.7	
