CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST
LG12	12115001	12165000	273	0.137751	0.125489
LG12	12120001	12170000	302	0.174685	0.150843
LG12	12125001	12175000	287	0.209103	0.179012
LG12	12130001	12180000	272	0.210166	0.178907
LG12	12135001	12185000	242	0.201828	0.169353
LG12	12140001	12190000	224	0.204132	0.169102
LG12	12145001	12195000	221	0.191333	0.162436
LG12	12150001	12200000	213	0.181357	0.151321
LG12	12155001	12205000	224	0.169818	0.146184
LG12	12160001	12210000	226	0.174423	0.149022
LG12	12165001	12215000	223	0.171988	0.149626
LG12	12170001	12220000	213	0.113716	0.103528
LG12	12175001	12225000	215	0.0872982	0.080149
LG12	12180001	12230000	237	0.0742161	0.0666837
LG12	12185001	12235000	292	0.0504063	0.0467591
LG12	12190001	12240000	319	0.0365914	0.0354403
LG12	12195001	12245000	331	0.0312545	0.0305959
LG12	12200001	12250000	358	0.0289732	0.0284181
LG12	12205001	12255000	391	0.0150625	0.0167992
LG12	12210001	12260000	379	0.0119378	0.0133946
LG12	12215001	12265000	377	0.00506394	0.00791868
LG12	12220001	12270000	364	0.00331962	0.00613866
LG12	12225001	12275000	383	0.00567137	0.00656609
LG12	12230001	12280000	377	0.00580157	0.00597955
LG12	12235001	12285000	350	0.0128503	0.0128751
LG12	12240001	12290000	328	0.0177331	0.0167981
LG12	12245001	12295000	345	0.0252909	0.0243607
LG12	12250001	12300000	328	0.0377948	0.0388965
LG12	12255001	12305000	291	0.053127	0.0555501
LG12	12260001	12310000	305	0.0561037	0.0595801
LG12	12265001	12315000	296	0.0595716	0.0639193
LG12	12270001	12320000	295	0.0568164	0.0613747
LG12	12275001	12325000	267	0.0560243	0.061212
LG12	12280001	12330000	253	0.0605955	0.0656243
LG12	12285001	12335000	237	0.0583384	0.0627543
LG12	12290001	12340000	249	0.071199	0.0709546
LG12	12295001	12345000	238	0.0718609	0.0694973
LG12	12300001	12350000	256	0.0623888	0.0556833
LG12	12305001	12355000	249	0.0565549	0.0493715
LG12	12310001	12360000	271	0.0556369	0.0480763
LG12	12315001	12365000	295	0.0557008	0.0480258
LG12	12320001	12370000	307	0.060878	0.0531987
LG12	12325001	12375000	301	0.0612416	0.0541966
LG12	12330001	12380000	324	0.0630786	0.0565942
LG12	12335001	12385000	323	0.0697961	0.0630896
LG12	12340001	12390000	316	0.0617946	0.0572013
LG12	12345001	12395000	338	0.0657703	0.0625708
LG12	12350001	12400000	330	0.0668618	0.066378
LG12	12355001	12405000	330	0.0692477	0.0682011
LG12	12360001	12410000	305	0.0707586	0.0703914
LG12	12365001	12415000	298	0.071694	0.0695864
LG12	12370001	12420000	287	0.0729081	0.0722476
LG12	12375001	12425000	290	0.0742413	0.0735451
LG12	12380001	12430000	289	0.0739399	0.074302
LG12	12385001	12435000	310	0.081751	0.0798895
LG12	12390001	12440000	344	0.0737369	0.0739374
LG12	12395001	12445000	321	0.0678818	0.0664017
LG12	12400001	12450000	312	0.0673416	0.0640561
LG12	12405001	12455000	312	0.064403	0.0614685
LG12	12410001	12460000	335	0.0621592	0.0567634
LG12	12415001	12465000	352	0.0660807	0.0613931
LG12	12420001	12470000	374	0.0718029	0.0643452
LG12	12425001	12475000	392	0.0728721	0.0655618
LG12	12430001	12480000	384	0.0805135	0.0723574
LG12	12435001	12485000	377	0.0791836	0.0715737
LG12	12440001	12490000	363	0.0985597	0.0849781
LG12	12445001	12495000	356	0.0984458	0.0863308
LG12	12450001	12500000	366	0.0949329	0.085445
LG12	12455001	12505000	379	0.0940853	0.0839187
LG12	12460001	12510000	370	0.0964291	0.088549
LG12	12465001	12515000	369	0.0950204	0.088824
LG12	12470001	12520000	377	0.0949776	0.0894369
LG12	12475001	12525000	357	0.0956214	0.0896016
LG12	12480001	12530000	354	0.0922727	0.0846535
LG12	12485001	12535000	374	0.0840987	0.0778606
LG12	12490001	12540000	361	0.0749678	0.0721544
LG12	12495001	12545000	411	0.0698514	0.068299
LG12	12500001	12550000	428	0.0703099	0.0688128
LG12	12505001	12555000	414	0.0716953	0.0707843
LG12	12510001	12560000	394	0.071134	0.0698903
LG12	12515001	12565000	361	0.0692611	0.0675329
LG12	12520001	12570000	320	0.0617017	0.0621591
LG12	12525001	12575000	321	0.0673139	0.0664532
LG12	12530001	12580000	315	0.0677368	0.0671903
LG12	12535001	12585000	306	0.0703451	0.0704044
LG12	12540001	12590000	328	0.0681449	0.0661766
LG12	12545001	12595000	306	0.0854343	0.0817097
LG12	12550001	12600000	304	0.0793776	0.0748851
LG12	12555001	12605000	307	0.0799664	0.0732606
LG12	12560001	12610000	326	0.0859602	0.0816082
LG12	12565001	12615000	342	0.0840165	0.0808065
LG12	12570001	12620000	356	0.079878	0.0764921
LG12	12575001	12625000	367	0.0690444	0.0695754
LG12	12580001	12630000	366	0.0654341	0.0668041
LG12	12585001	12635000	337	0.0616114	0.0617856
LG12	12590001	12640000	302	0.0617515	0.0631537
LG12	12595001	12645000	270	0.0459631	0.0498911
LG12	12600001	12650000	229	0.0511922	0.0552002
LG12	12605001	12655000	210	0.0531581	0.0600489
LG12	12610001	12660000	195	0.0405685	0.0466506
LG12	12615001	12665000	197	0.0436411	0.0478057
LG12	12620001	12670000	202	0.0384069	0.0406215
LG12	12625001	12675000	194	0.0505086	0.046947
LG12	12630001	12680000	196	0.044712	0.0438938
LG12	12635001	12685000	196	0.0429442	0.0429292
LG12	12640001	12690000	237	0.0379733	0.0379542
LG12	12645001	12695000	271	0.0611233	0.0559634
LG12	12650001	12700000	278	0.0608773	0.0548649
LG12	12655001	12705000	306	0.0552657	0.0496621
LG12	12660001	12710000	318	0.0530448	0.0483791
LG12	12665001	12715000	301	0.0512432	0.0461097
LG12	12670001	12720000	290	0.0604892	0.0550779
LG12	12675001	12725000	302	0.0661266	0.0602838
LG12	12680001	12730000	313	0.0745094	0.0668245
LG12	12685001	12735000	306	0.0785733	0.0713816
LG12	12690001	12740000	259	0.0905973	0.0811398
LG12	12695001	12745000	217	0.0745735	0.0681146
LG12	12700001	12750000	216	0.0739983	0.0681156
LG12	12705001	12755000	218	0.103436	0.0873483
LG12	12710001	12760000	197	0.109904	0.0920904
LG12	12715001	12765000	214	0.110247	0.0949635
LG12	12720001	12770000	243	0.0926409	0.0830818
LG12	12725001	12775000	260	0.0822187	0.0719298
LG12	12730001	12780000	275	0.0728619	0.0645516
LG12	12735001	12785000	293	0.0666373	0.0587318
LG12	12740001	12790000	306	0.0651951	0.0566881
LG12	12745001	12795000	332	0.0673209	0.0585501
LG12	12750001	12800000	333	0.0725069	0.0638872
LG12	12755001	12805000	348	0.090281	0.0849368
LG12	12760001	12810000	375	0.0905192	0.0855119
LG12	12765001	12815000	378	0.092187	0.0847062
LG12	12770001	12820000	375	0.108707	0.0959124
LG12	12775001	12825000	354	0.117422	0.104673
LG12	12780001	12830000	340	0.118797	0.106683
LG12	12785001	12835000	361	0.119358	0.109122
LG12	12790001	12840000	372	0.118067	0.108366
LG12	12795001	12845000	376	0.1181	0.109394
LG12	12800001	12850000	380	0.116712	0.107901
LG12	12805001	12855000	355	0.0910214	0.0800009
LG12	12810001	12860000	326	0.0919701	0.0800411
LG12	12815001	12865000	302	0.0910526	0.0810183
LG12	12820001	12870000	272	0.0820071	0.0783317
LG12	12825001	12875000	268	0.0793935	0.0755901
LG12	12830001	12880000	274	0.0877008	0.0807436
LG12	12835001	12885000	270	0.0969771	0.086523
LG12	12840001	12890000	261	0.106198	0.0950753
LG12	12845001	12895000	246	0.109377	0.0978911
LG12	12850001	12900000	249	0.10391	0.0930883
LG12	12855001	12905000	245	0.106156	0.0980739
LG12	12860001	12910000	261	0.103829	0.095471
LG12	12865001	12915000	278	0.1001	0.0940962
LG12	12870001	12920000	303	0.0823441	0.0777997
LG12	12875001	12925000	294	0.0776473	0.0751137
LG12	12880001	12930000	279	0.0743881	0.0713124
LG12	12885001	12935000	251	0.0634598	0.0608231
LG12	12890001	12940000	243	0.0451645	0.0456321
LG12	12895001	12945000	228	0.0316021	0.0343649
LG12	12900001	12950000	221	0.0283998	0.0314324
LG12	12905001	12955000	219	0.0247936	0.026952
LG12	12910001	12960000	220	0.0163689	0.0207618
LG12	12915001	12965000	208	0.0131378	0.0136176
LG12	12920001	12970000	194	0.0334716	0.0270311
LG12	12925001	12975000	202	0.0380084	0.0303932
LG12	12930001	12980000	210	0.0406186	0.0347847
LG12	12935001	12985000	229	0.0417035	0.0371927
LG12	12940001	12990000	246	0.0503302	0.0417049
LG12	12945001	12995000	258	0.0569537	0.0486131
LG12	12950001	13000000	278	0.0584263	0.052571
LG12	12955001	13005000	308	0.064827	0.0562355
LG12	12960001	13010000	328	0.0794455	0.0691155
LG12	12965001	13015000	354	0.0901581	0.0772186
LG12	12970001	13020000	364	0.0823041	0.0706677
LG12	12975001	13025000	393	0.0852795	0.0733523
LG12	12980001	13030000	393	0.0820817	0.0721376
LG12	12985001	13035000	384	0.0838325	0.0737813
LG12	12990001	13040000	369	0.0853756	0.0768821
LG12	12995001	13045000	381	0.0809964	0.0736381
LG12	13000001	13050000	380	0.0809202	0.0721389
LG12	13005001	13055000	369	0.0799854	0.0725954
LG12	13010001	13060000	389	0.067322	0.0605941
LG12	13015001	13065000	410	0.0580222	0.0538523
LG12	13020001	13070000	454	0.052938	0.0513105
LG12	13025001	13075000	419	0.0463079	0.046225
LG12	13030001	13080000	406	0.0459772	0.0449647
LG12	13035001	13085000	413	0.0438873	0.0393296
LG12	13040001	13090000	410	0.0441104	0.039121
LG12	13045001	13095000	388	0.0449556	0.0393886
LG12	13050001	13100000	355	0.0427096	0.0371625
LG12	13055001	13105000	330	0.0394398	0.0352448
LG12	13060001	13110000	275	0.0372723	0.0340824
LG12	13065001	13115000	238	0.0301203	0.0268679
LG12	13070001	13120000	189	0.0385114	0.0303105
LG12	13075001	13125000	200	0.0489217	0.0371812
LG12	13080001	13130000	201	0.0539684	0.041156
LG12	13085001	13135000	190	0.0528745	0.0490626
LG12	13090001	13140000	198	0.0538216	0.0492571
LG12	13095001	13145000	208	0.039864	0.0405214
LG12	13100001	13150000	221	0.0381759	0.0385324
LG12	13105001	13155000	215	0.0363641	0.0358761
LG12	13110001	13160000	232	0.0389639	0.037852
LG12	13115001	13165000	218	0.0367349	0.0379023
LG12	13120001	13170000	203	0.0334758	0.0361653
LG12	13125001	13175000	189	0.0234855	0.0274748
LG12	13130001	13180000	186	0.0166016	0.0190187
LG12	13135001	13185000	185	0.0165938	0.018203
LG12	13140001	13190000	180	0.0141399	0.0189354
LG12	13145001	13195000	171	0.0321006	0.0297638
LG12	13150001	13200000	167	0.0350153	0.0329319
LG12	13155001	13205000	173	0.0348785	0.0313447
LG12	13160001	13210000	155	0.0327006	0.02886
LG12	13165001	13215000	156	0.0347406	0.0311965
LG12	13170001	13220000	156	0.0348883	0.0306067
LG12	13175001	13225000	146	0.0359602	0.0314346
LG12	13180001	13230000	140	0.0410102	0.0357719
LG12	13185001	13235000	121	0.0492807	0.0430861
LG12	13190001	13240000	108	0.0531774	0.0489859
LG12	13195001	13245000	104	0.0364527	0.0346688
LG12	13200001	13250000	99	0.050492	0.0442036
LG12	13205001	13255000	102	0.0742206	0.0608462
LG12	13210001	13260000	123	0.102535	0.0822287
LG12	13215001	13265000	136	0.0991279	0.0813109
LG12	13220001	13270000	137	0.099324	0.0848335
LG12	13225001	13275000	176	0.0875826	0.0797323
LG12	13230001	13280000	194	0.0808679	0.075173
LG12	13235001	13285000	240	0.0673337	0.0636459
LG12	13240001	13290000	254	0.0627886	0.0564857
LG12	13245001	13295000	274	0.0690067	0.0656905
LG12	13250001	13300000	289	0.0674047	0.0630065
LG12	13255001	13305000	294	0.0659223	0.0617487
LG12	13260001	13310000	298	0.0746517	0.0705888
LG12	13265001	13315000	298	0.0790579	0.0735247
LG12	13270001	13320000	302	0.081261	0.0755174
LG12	13275001	13325000	277	0.0827707	0.0751462
LG12	13280001	13330000	256	0.0878297	0.0795482
LG12	13285001	13335000	234	0.0996046	0.0883445
LG12	13290001	13340000	235	0.0994332	0.0909372
LG12	13295001	13345000	227	0.0910472	0.0843886
LG12	13300001	13350000	207	0.0928108	0.0869684
LG12	13305001	13355000	192	0.0924453	0.086418
LG12	13310001	13360000	169	0.0700132	0.0617331
LG12	13315001	13365000	161	0.0606219	0.0545365
LG12	13320001	13370000	152	0.0574212	0.0520899
LG12	13325001	13375000	140	0.0588167	0.0544088
LG12	13330001	13380000	143	0.058315	0.0526081
LG12	13335001	13385000	126	0.0566046	0.0515261
LG12	13340001	13390000	115	0.0572116	0.0512037
LG12	13345001	13395000	118	0.0679829	0.0574021
LG12	13350001	13400000	128	0.060859	0.0528168
LG12	13355001	13405000	139	0.0522017	0.0461465
LG12	13360001	13410000	144	0.0440299	0.0418582
LG12	13365001	13415000	139	0.0413659	0.0397625
LG12	13370001	13420000	171	0.0305314	0.0280613
LG12	13375001	13425000	176	0.0308571	0.0280573
LG12	13380001	13430000	167	0.0288641	0.0271261
LG12	13385001	13435000	187	0.0282676	0.0286662
LG12	13390001	13440000	184	0.0239286	0.0276618
LG12	13395001	13445000	183	0.0175477	0.0247552
LG12	13400001	13450000	219	0.0267213	0.0288403
LG12	13405001	13455000	248	0.0257249	0.0261861
LG12	13410001	13460000	270	0.0285646	0.0263836
LG12	13415001	13465000	292	0.0296889	0.0289006
LG12	13420001	13470000	288	0.0369566	0.0364488
LG12	13425001	13475000	301	0.0387825	0.0373937
LG12	13430001	13480000	345	0.0357494	0.0332608
LG12	13435001	13485000	334	0.0338554	0.0305349
LG12	13440001	13490000	362	0.0464752	0.0381357
LG12	13445001	13495000	364	0.0460233	0.0387074
LG12	13450001	13500000	345	0.0411886	0.0361995
LG12	13455001	13505000	298	0.0452738	0.0407733
LG12	13460001	13510000	287	0.0430813	0.0390004
LG12	13465001	13515000	291	0.0514817	0.0435525
LG12	13470001	13520000	267	0.051991	0.044382
LG12	13475001	13525000	275	0.0535402	0.0459996
LG12	13480001	13530000	265	0.0586642	0.0536893
LG12	13485001	13535000	277	0.0674728	0.0623897
LG12	13490001	13540000	260	0.056494	0.0555092
LG12	13495001	13545000	268	0.0529677	0.0505822
LG12	13500001	13550000	282	0.0572705	0.0551871
LG12	13505001	13555000	318	0.0564211	0.0540509
LG12	13510001	13560000	314	0.0582581	0.0569233
LG12	13515001	13565000	298	0.0533788	0.0538104
LG12	13520001	13570000	323	0.0522777	0.050707
LG12	13525001	13575000	331	0.0503282	0.0492611
LG12	13530001	13580000	334	0.0495144	0.047287
LG12	13535001	13585000	336	0.0451096	0.0431485
LG12	13540001	13590000	346	0.0497821	0.0457428
LG12	13545001	13595000	347	0.0522532	0.0451002
LG12	13550001	13600000	331	0.0524586	0.0447086
LG12	13555001	13605000	310	0.052093	0.0437065
LG12	13560001	13610000	300	0.053587	0.0449148
LG12	13565001	13615000	301	0.0513782	0.0436792
LG12	13570001	13620000	281	0.0510824	0.0431299
LG12	13575001	13625000	261	0.0516	0.0451568
LG12	13580001	13630000	240	0.0523054	0.0469187
LG12	13585001	13635000	211	0.0540503	0.0472667
LG12	13590001	13640000	194	0.045956	0.0451386
LG12	13595001	13645000	176	0.0447024	0.0506317
LG12	13600001	13650000	169	0.0451137	0.0491978
LG12	13605001	13655000	168	0.0432268	0.0492226
LG12	13610001	13660000	187	0.0382554	0.0437033
LG12	13615001	13665000	182	0.0397283	0.0423169
LG12	13620001	13670000	189	0.0393013	0.0432808
LG12	13625001	13675000	180	0.0363799	0.037744
LG12	13630001	13680000	188	0.0390488	0.0387837
LG12	13635001	13685000	207	0.0336154	0.0349448
LG12	13640001	13690000	216	0.03295	0.0327871
LG12	13645001	13695000	250	0.0330958	0.032394
LG12	13650001	13700000	250	0.0322652	0.0322108
LG12	13655001	13705000	269	0.0329688	0.0316547
LG12	13660001	13710000	276	0.0419806	0.0380406
LG12	13665001	13715000	291	0.0447362	0.0401078
LG12	13670001	13720000	287	0.049179	0.0431946
LG12	13675001	13725000	294	0.0488315	0.0422293
LG12	13680001	13730000	289	0.0489064	0.0419123
LG12	13685001	13735000	289	0.0611393	0.0507704
LG12	13690001	13740000	286	0.0755867	0.0608532
LG12	13695001	13745000	268	0.0770602	0.0622023
LG12	13700001	13750000	275	0.0761014	0.0614747
LG12	13705001	13755000	271	0.0771184	0.0634437
LG12	13710001	13760000	261	0.0720906	0.0600676
LG12	13715001	13765000	261	0.0744092	0.0661802
LG12	13720001	13770000	270	0.0707904	0.0664981
LG12	13725001	13775000	281	0.0704809	0.0658836
LG12	13730001	13780000	291	0.072177	0.0672566
LG12	13735001	13785000	281	0.0654597	0.0615683
LG12	13740001	13790000	282	0.0544379	0.0540224
LG12	13745001	13795000	286	0.0587569	0.0602468
LG12	13750001	13800000	290	0.0579414	0.0601652
LG12	13755001	13805000	272	0.0614129	0.0640792
LG12	13760001	13810000	270	0.0651297	0.0672713
LG12	13765001	13815000	267	0.0605635	0.061172
LG12	13770001	13820000	260	0.0586489	0.0562794
LG12	13775001	13825000	249	0.0597825	0.0573212
LG12	13780001	13830000	240	0.054471	0.0534995
LG12	13785001	13835000	247	0.0531797	0.0534424
LG12	13790001	13840000	267	0.0486347	0.0493687
LG12	13795001	13845000	268	0.044078	0.0434162
LG12	13800001	13850000	257	0.0440058	0.0437118
LG12	13805001	13855000	254	0.0436179	0.0429722
LG12	13810001	13860000	282	0.0381754	0.0380291
LG12	13815001	13865000	274	0.0391606	0.0398832
LG12	13820001	13870000	275	0.0460424	0.0509378
LG12	13825001	13875000	284	0.0532495	0.0633382
LG12	13830001	13880000	293	0.0688633	0.0796985
LG12	13835001	13885000	274	0.0700654	0.0825072
LG12	13840001	13890000	271	0.0677755	0.083928
LG12	13845001	13895000	269	0.064866	0.0807985
LG12	13850001	13900000	277	0.0688448	0.0828035
LG12	13855001	13905000	321	0.0714429	0.0839199
LG12	13860001	13910000	300	0.0853965	0.0945894
LG12	13865001	13915000	321	0.0866606	0.0910995
LG12	13870001	13920000	359	0.088303	0.0866804
LG12	13875001	13925000	379	0.0877172	0.0825019
LG12	13880001	13930000	381	0.0816268	0.075478
LG12	13885001	13935000	410	0.086535	0.0810416
LG12	13890001	13940000	384	0.0959094	0.0871385
LG12	13895001	13945000	366	0.103941	0.094573
LG12	13900001	13950000	357	0.102559	0.0939905
LG12	13905001	13955000	326	0.105566	0.0964783
LG12	13910001	13960000	309	0.101008	0.0930674
LG12	13915001	13965000	291	0.0981335	0.0941069
LG12	13920001	13970000	269	0.0950576	0.0926995
LG12	13925001	13975000	250	0.0933979	0.0918947
LG12	13930001	13980000	248	0.106753	0.102937
LG12	13935001	13985000	255	0.0954956	0.0926782
LG12	13940001	13990000	261	0.0903487	0.0881856
LG12	13945001	13995000	253	0.0927506	0.0892384
LG12	13950001	14000000	243	0.0969108	0.0932029
LG12	13955001	14005000	230	0.0955171	0.0913606
LG12	13960001	14010000	225	0.100613	0.0965684
LG12	13965001	14015000	216	0.108948	0.101757
LG12	13970001	14020000	196	0.105659	0.0981715
LG12	13975001	14025000	180	0.102384	0.0936058
LG12	13980001	14030000	163	0.0734726	0.0721233
LG12	13985001	14035000	151	0.0646096	0.0614028
LG12	13990001	14040000	150	0.0630817	0.0586266
LG12	13995001	14045000	171	0.0538383	0.0521527
LG12	14000001	14050000	212	0.0599991	0.0568232
LG12	14005001	14055000	216	0.0630474	0.0612325
LG12	14010001	14060000	228	0.0558743	0.0540632
LG12	14015001	14065000	227	0.051804	0.0510297
LG12	14020001	14070000	230	0.0491675	0.0472982
LG12	14025001	14075000	238	0.0542312	0.0528365
LG12	14030001	14080000	249	0.0664058	0.0691777
LG12	14035001	14085000	237	0.0790032	0.0847412
LG12	14040001	14090000	241	0.0817985	0.088969
LG12	14045001	14095000	222	0.0848402	0.0943691
LG12	14050001	14100000	218	0.0883595	0.0986762
LG12	14055001	14105000	217	0.0859718	0.0944864
LG12	14060001	14110000	202	0.0952618	0.1026
LG12	14065001	14115000	210	0.0975806	0.105196
LG12	14070001	14120000	200	0.104666	0.116322
LG12	14075001	14125000	207	0.0992088	0.112358
LG12	14080001	14130000	195	0.0844145	0.0959921
LG12	14085001	14135000	195	0.0737351	0.0841734
LG12	14090001	14140000	193	0.0685621	0.0777567
LG12	14095001	14145000	190	0.0749478	0.0800213
LG12	14100001	14150000	157	0.0755432	0.0833442
LG12	14105001	14155000	162	0.0743436	0.084046
LG12	14110001	14160000	194	0.0760668	0.0857839
LG12	14115001	14165000	191	0.0723115	0.0817649
LG12	14120001	14170000	198	0.0752787	0.0814795
LG12	14125001	14175000	207	0.0731895	0.0787416
LG12	14130001	14180000	218	0.0671999	0.0733248
LG12	14135001	14185000	227	0.0769089	0.080937
LG12	14140001	14190000	248	0.075885	0.0848639
LG12	14145001	14195000	259	0.0754715	0.0875062
LG12	14150001	14200000	277	0.0748396	0.0846458
LG12	14155001	14205000	296	0.0777447	0.0861491
LG12	14160001	14210000	279	0.0774241	0.083004
LG12	14165001	14215000	283	0.0801236	0.0847393
LG12	14170001	14220000	274	0.0800877	0.0860183
LG12	14175001	14225000	267	0.0829897	0.0888391
LG12	14180001	14230000	285	0.0824116	0.0870396
LG12	14185001	14235000	276	0.0752686	0.0791564
LG12	14190001	14240000	270	0.0712929	0.0718796
LG12	14195001	14245000	260	0.07218	0.0688373
LG12	14200001	14250000	247	0.0677187	0.0635111
LG12	14205001	14255000	219	0.0607184	0.0558319
LG12	14210001	14260000	210	0.0555571	0.0544522
LG12	14215001	14265000	203	0.0560202	0.0543992
LG12	14220001	14270000	208	0.0730463	0.0658499
LG12	14225001	14275000	203	0.0745165	0.0673678
LG12	14230001	14280000	185	0.0772558	0.0699593
LG12	14235001	14285000	187	0.0800992	0.0740381
LG12	14240001	14290000	185	0.0843993	0.0765282
LG12	14245001	14295000	217	0.0771107	0.0683517
LG12	14250001	14300000	254	0.0849035	0.0772576
LG12	14255001	14305000	272	0.0844213	0.0771133
LG12	14260001	14310000	287	0.0874143	0.0789727
LG12	14265001	14315000	313	0.0821075	0.0745643
LG12	14270001	14320000	337	0.0615487	0.0596464
LG12	14275001	14325000	333	0.05727	0.0559728
LG12	14280001	14330000	384	0.0648779	0.0640251
LG12	14285001	14335000	402	0.0644652	0.0626059
LG12	14290001	14340000	425	0.0676466	0.0638791
LG12	14295001	14345000	419	0.0683077	0.0642291
LG12	14300001	14350000	384	0.0571322	0.0544962
LG12	14305001	14355000	381	0.0520622	0.049664
LG12	14310001	14360000	378	0.0519758	0.0486244
LG12	14315001	14365000	355	0.0512864	0.048457
LG12	14320001	14370000	328	0.0572686	0.052092
LG12	14325001	14375000	322	0.0580271	0.0516192
LG12	14330001	14380000	265	0.0440685	0.0375214
LG12	14335001	14385000	264	0.048138	0.0396112
LG12	14340001	14390000	231	0.044236	0.0381577
LG12	14345001	14395000	216	0.0450618	0.0394292
LG12	14350001	14400000	229	0.0524638	0.0472345
LG12	14355001	14405000	236	0.0550713	0.0525791
LG12	14360001	14410000	242	0.0486989	0.0471377
LG12	14365001	14415000	251	0.047313	0.0427312
LG12	14370001	14420000	264	0.0482467	0.0424981
LG12	14375001	14425000	283	0.0498766	0.0441112
LG12	14380001	14430000	305	0.0489608	0.0432114
LG12	14385001	14435000	315	0.0519163	0.045446
LG12	14390001	14440000	318	0.049761	0.043018
LG12	14395001	14445000	316	0.0496193	0.0422166
LG12	14400001	14450000	309	0.0485562	0.0396267
LG12	14405001	14455000	298	0.0502752	0.0391753
LG12	14410001	14460000	282	0.0499903	0.038594
LG12	14415001	14465000	285	0.0618284	0.0500578
LG12	14420001	14470000	272	0.0628363	0.0508965
LG12	14425001	14475000	258	0.0603859	0.0481782
LG12	14430001	14480000	240	0.0602469	0.0483371
LG12	14435001	14485000	203	0.0495639	0.0401818
LG12	14440001	14490000	215	0.0419607	0.0315235
LG12	14445001	14495000	214	0.0415677	0.0307623
LG12	14450001	14500000	207	0.0478025	0.0342363
LG12	14455001	14505000	222	0.0525137	0.0401802
LG12	14460001	14510000	226	0.0619381	0.0483033
LG12	14465001	14515000	222	0.0493496	0.0386626
LG12	14470001	14520000	228	0.0484122	0.038239
LG12	14475001	14525000	221	0.0494848	0.0396364
LG12	14480001	14530000	234	0.0479935	0.0396568
LG12	14485001	14535000	249	0.0543714	0.045769
LG12	14490001	14540000	236	0.0708926	0.0634788
LG12	14495001	14545000	256	0.0738237	0.0663288
LG12	14500001	14550000	270	0.0676678	0.0605176
LG12	14505001	14555000	245	0.0681305	0.0592866
LG12	14510001	14560000	226	0.0647388	0.0575362
LG12	14515001	14565000	208	0.065831	0.0592493
LG12	14520001	14570000	234	0.0671022	0.060217
LG12	14525001	14575000	233	0.0727938	0.0645508
LG12	14530001	14580000	209	0.085269	0.072802
LG12	14535001	14585000	211	0.0782943	0.0666453
LG12	14540001	14590000	227	0.0627136	0.0552463
LG12	14545001	14595000	220	0.0576199	0.0518123
LG12	14550001	14600000	230	0.0872918	0.0719869
LG12	14555001	14605000	241	0.0853363	0.0698974
LG12	14560001	14610000	261	0.0843383	0.0691508
LG12	14565001	14615000	293	0.0791107	0.0658446
LG12	14570001	14620000	260	0.0831784	0.068852
LG12	14575001	14625000	281	0.0813806	0.067372
LG12	14580001	14630000	292	0.0787771	0.0645515
LG12	14585001	14635000	310	0.0675668	0.0571996
LG12	14590001	14640000	282	0.0670809	0.0564444
LG12	14595001	14645000	267	0.0678084	0.0582074
LG12	14600001	14650000	235	0.0445375	0.0433356
LG12	14605001	14655000	269	0.0424284	0.0423395
LG12	14610001	14660000	269	0.0364304	0.0370974
LG12	14615001	14665000	250	0.0317175	0.0347497
LG12	14620001	14670000	258	0.0298147	0.0327968
LG12	14625001	14675000	255	0.0286308	0.0339218
LG12	14630001	14680000	278	0.0388035	0.0424441
LG12	14635001	14685000	250	0.0514684	0.0541078
LG12	14640001	14690000	255	0.0539012	0.0571374
LG12	14645001	14695000	255	0.0536756	0.0559821
LG12	14650001	14700000	260	0.0523962	0.0541724
LG12	14655001	14705000	228	0.0534475	0.0557913
LG12	14660001	14710000	218	0.0604054	0.0607244
LG12	14665001	14715000	219	0.0665865	0.0655272
LG12	14670001	14720000	230	0.0765751	0.0754531
LG12	14675001	14725000	253	0.0716081	0.0697745
LG12	14680001	14730000	262	0.0695596	0.068254
LG12	14685001	14735000	309	0.0715653	0.0706241
LG12	14690001	14740000	338	0.0784046	0.0736574
LG12	14695001	14745000	336	0.0795031	0.0743653
LG12	14700001	14750000	337	0.077608	0.0716202
LG12	14705001	14755000	326	0.0792854	0.0722353
LG12	14710001	14760000	326	0.0787654	0.0716375
LG12	14715001	14765000	323	0.0770797	0.0700939
LG12	14720001	14770000	310	0.0729076	0.0648525
LG12	14725001	14775000	270	0.0753542	0.0676603
LG12	14730001	14780000	274	0.0566781	0.0522064
LG12	14735001	14785000	237	0.0446104	0.0362832
LG12	14740001	14790000	205	0.0294506	0.027191
LG12	14745001	14795000	207	0.0302586	0.027673
LG12	14750001	14800000	210	0.0338021	0.031392
LG12	14755001	14805000	235	0.0215728	0.0226898
LG12	14760001	14810000	246	0.0215385	0.022777
LG12	14765001	14815000	236	0.0185025	0.0209244
LG12	14770001	14820000	231	0.0160621	0.0200192
LG12	14775001	14825000	231	0.0158909	0.0208777
LG12	14780001	14830000	184	0.0190792	0.0245245
LG12	14785001	14835000	175	0.0160029	0.0242252
LG12	14790001	14840000	180	0.0118477	0.0197374
LG12	14795001	14845000	172	0.00599607	0.0155984
LG12	14800001	14850000	163	0.00778992	0.0165278
LG12	14805001	14855000	142	0.0337679	0.0346764
LG12	14810001	14860000	129	0.0354062	0.0366921
LG12	14815001	14865000	138	0.046736	0.0484986
LG12	14820001	14870000	134	0.0538462	0.0535123
